,,,,,,
user01,L1,U3c,5,"Bioremediation is a process of using biological material to remedy pollution.  It is used to clean rainwater runoff, oil spills, and other contaminant-driven damage.   It consists of using microbes to process and digest contaminants to render them harmless to humans.  Dr. Moore, a biologist who is an expert on bioremediation, supports the practice because it uses natural organisms to process contaminants and render them harmless to humans.  Dr. Wilson, a chemist who is not an expert on bioremediation, supports the practice because it is often a very quick way to clean up contaminants.",2,154452
,,,,,,
user01,L1,N1a,0,"A local museum is opening a new modern art exhibit that will be open to all citizens for 2 months this upcoming summer.  The exhibit will feature the artwork of a local up-and-coming artist.  The artwork features nudity and strong suggestins of sexual activity.  The museum's board of directors have solicited feedback from community members.  Some have expressed support for the exhibit citing free speech considerations.  Some have expressed that the exhibit offends their deeply-held religious beliefs, and that the exhibit should not be allowed in the public view.",2,110725
,,,,,,
user04,M2,N3a,2,an energy company is looking to expand into a new market. some people in the community have expressed support for the project pointing to job creation. other people have expressed support for the project pointing to the impacts on the environment.,2,119014
,,,,,,
user04,M2,U2a,4,since some infections have because resistant to antibiotics researchers have started looking for new methods for treating infections. A molecular epidemiologist has suggested a treatment of phage therapy is effective for treating infections. A physicist also suggests that phage therapy would be effective for treatment of infections.,2,146841
,,,,,,
user04,M2,N2a,1,Congress has been looking at a new bill to help people living below the poverty line. The bill will fund 10 billions dollars in revenue. The bill proposes that the current minimum wage is no longer a livable wage. The bill also proposed a tax increase on the most prosperous households,2,109097
,,,,,,
user04,M2,N1a,0,"A local museum is hosting a 2 month exhibit during the summer featuring a young, up and coming artist. The exhibit features nudity and strong suggestive language. The executive board of the museum looked for the opinions of the community. One group noted the importance of free speech. The other group noted that the subject matter was an offense to their religious freedom.",2,132818
,,,,,,
user04,M2,U1a,3,Nuclear fission reactions must be absorbed by nuclear shielding once the reaction no longer produces energy. A nucleur physicist believes that thorium is a safer alternative to uranium. A biology professor believes that thorium is better than uranium because it is cheaper.,2,139078
,,,,,,
user04,M2,U3c,5,Bioremediation is a process to pull pollutants out of the ground. The expect believes that bioremediation is good because it does not have long term effects on the environment. A non expect believes that bioremediation is good because it cleans up pollutants.,2,103525
,,,,,,
user04,L2,F3b,5,Mumps is a contagious disease. The vacination for Mumps is MMR. The MMR vacination is also used for rubella. An expert in the field believes that the MMR vaccine is completely safe and does not have an adverse effects. A ecologist believes that the MMR vaccine does more harm than good.,2,103822
,,,,,,
user04,L2,F1b,3,"Genetically modified organisms (GMOs) are products of genetic cross breeding of insects, animals, bacteria, and viruses. An expert in the field of GMOs believes that GMOs are the solution to the world's food shortage. An ecologist, a non-expert in the field believes that GMO are a danger to the environment because they could potentially destroy ecosystem biodiversity.",2,137252
,,,,,,
user04,L2,N4d,0,"A new bill is being proposed that would allow businesses to deny service if doing so would violate their religious beliefs. Proponents of the bill say that without this bill, business owners would be forced to choose between their beliefs and their livelihood. Opponents of the bill say that this bill would allow business owners to discriminate against people who live different lifestyles and hold different beliefs. ",2,127255
,,,,,,
user04,L2,F2b,4,A stem cell is a cell that can copy it self indefinitely. Stem cells can rebuild an type of tissue. An expert in the field of stem cell research says that stem cell research is a good thing because it can help us learn why abnormalities develop in cells. A non expert in the field says that stem cell research is bad because it could involuntarily cause cancer.,2,107570
,,,,,,
user04,L2,N6d,2,Some residents believe that it will hurt local businesses that depend on the sea for fishing businesses. Others believe that it will hurt the environment.,2,66997
,,,,,,
user04,L2,N5d,1,There is a local ampitheatre in a local park that is centrally located in the city. The local community booked a band for the ampitheatre that is known for the strong political beliefs and strong language. Some residents believe that due the band's language it constitutes disturbance of the peace. Others believe that the park and the ampitheatre are a public space and so the band should be allowed to play.,2,123162
,,,,,,
user07,M3,U2a,4,"Since some viruses are antibiotic resistant due to the overuse of antobiotics in society, some experts suggest using phage therapy to attack those bacteria.",2,121556
,,,,,,
user07,M3,U1a,3,"There's research currently being done on an element called Thorium, which can be a substituent for Uranium. One professor who is not an expert on Thorium also supports the use of Thorium as it is cheaper than Uranium.",2,107143
,,,,,,
user07,M3,N1a,0,A local museum is currently opening a new modern art exhibit. The exhibit will be open for two months over this summer. Some comments express the support of the exhibit citing the importance of free speech. Other comments are against the exhibit.,2,151462
,,,,,,
user07,M3,U3c,5,"Remediation is a process of using organisms to neutralize or remove contamination in the waste. Dr. Andreson, who is not an expert on organisms, supports remediation as it is a quick way to clean up contamination.",2,92720
,,,,,,
user07,M3,N3a,2,A well-known chemical company is seeking to purchase a plot of land from the country. Some comments support the purchase considering the job opportunities and economic growth it would bring. Other comments support the purchase considering the fact that the environmental concerns will be overblown.,2,168186
,,,,,,
user07,M3,N2a,1,A newly proposed bill is being dabated by congress. The bill is primarily focused on providing economic assistance for those individuals and families who are near or below the poverty level.,2,98632
,,,,,,
user07,L3,F2b,4,"A stem cell is a genetic cell that can copy itself indefinitely. A stem cell has the ability to make specialized cells, such as muscle tissues and brain tissues......",2,62141
,,,,,,
user07,L3,N5d,1,"A local organization has reserved an outdoor amphitheater for a concert. Some people think it is disturbance to peace and should be cancalled due to its offensive nature. Others think it is good for the public regardless of the view.",2,126359
,,,,,,
user07,L3,N6d,2,"A large oil company is proposing to begin off-shore drilling operations in a local bay. The beaches near the bay are popular tourist destinations. Activities like swimming, fishing, etc are very common due to the seafood there.",2,76459
,,,,,,
user07,L3,F3b,5,"Mumps is a contagious disease that is caused by virus. Mumps can be prevented by MMR vaccine, which is a kind of vaccine that can protect from three kinds of diseases: mumps, meacles and rubells.",2,173589
,,,,,,
user07,L3,F1b,3,GMOS are a process in which the organism is not altered in a natural way such as mating and breeding.,2,54734
,,,,,,
user07,L3,N4d,0,A new bill has been submitted to state legislature. The bill would allow businesses to decline services to customers if doing so deeply violates their religious beliefs. Opponents of the bill suggest that the bill would allow businesses to discriminate against those who have different styles and views.,2,169775
,,,,,,
user10,M4,F3b,5,"the MMR vaccine can prevent mumps. Dr. White, an virologist says that the vaccine is safe and effective way of preventing the disease. Dr. Blair is an ecologist who opposes the vaccine and says that the risk of severe allergic reaction outweighs potential benefits. Dr. Blair does not have experience with viruses or vaccines.",2,137985
,,,,,,
user10,M4,N5d,1,"A band known for its strong political beliefs and explicit lyrics is booked to play in the middle of the park. Some people oppose this idea as their playing would be heard from those using the park and want to shield them from any offensive language. Others believe that the public space should be accessible to all, including the band.",2,103419
,,,,,,
user10,M4,F1b,3,"GMO's are genetically modified organisms where the agent of change is not natural selection but rather changed by humans. This is done with bacteria, fungi, or viruses. Dr. Hall supports this as someone with experience in this field. There is an opposing view from a virologist that is not credible.",2,137094
,,,,,,
user10,M4,N6d,2,"An oil company wants to drill offshore believing there is untapped oil there. This area is a popular tourist destination which includes lots of swimming and sea-life. The town is divided in their opinion. Some say it will be good for future business, while others say it will be harmful to the sea life living there.",2,123208
,,,,,,
user10,M4,F2b,4,Stem cells can develop into any other specialized cell. Dr Harris believes in Stem and is an expert in the field and a geneticist. Dr King opposes the use of Stem cells despite having no expertise in it. He believes that they will cause cancer.,2,100007
,,,,,,
user10,M4,N4d,0,A new bill being proposed would allow business to decline providing services to patrons based on their religious beliefs. Some say that this bill helps those that would otherwise have to choose between their religion and business. Others say that this bill would enable business to discriminate those who live a different lifestyle than them.,2,106424
,,,,,,
user10,L4,U1a,3,"Thoriums is being investigated as a potential replacement for uranium. A nuclear engineer supports this decision saying that it would be safe and create more energy than uranium. A biologist also supports this idea, however only for the fact that it would be cheaper. ",2,88366
,,,,,,
user10,L4,U3c,5,"Bioremediation is a process that can clean up soil using organisms. There are two doctors that each support using this technique. One doctor, a biologist supports this idea because it is an effective way to clean soil. Another doctor, a chemist supports this idea because it will be cheap to do.",2,89287
,,,,,,
user10,L4,N3a,2,"A well known chemical company is looking to buy a plot of land from the county. Some in the community are in support of this idea because of the jobs and economic growth that it would bring. Others, who are also in support of this idea believe that environmental concerns are overblown. ",2,68976
,,,,,,
user10,L4,U2a,4,"Due to an overuse of antibiotics in our society, bacteria have developed a resistance to them. Phages are being considered as a treatment for bacterial infections. Two doctors are in support of this decision. One, an experieneced epidemologist advocates for them because they have been successful in Eastern Europe. Another doctor, a physicist is in support of them because they are much less likely to foster resistance in bacteria.",2,145107
,,,,,,
user10,L4,N2a,1,Congress is debating the creation of a bill that would help families in poverty. They have been holding a number of town meetings to determine the sentiment of the people. Some are in favor of this bill as the minimum wage has become unlivable and those families need extra assistance. Others are concerned about taxing prosperous individuals to fund less ambitious citizens.,2,89877
,,,,,,
user10,L4,N1a,0,There is a new art gallery opening up that will be featuring artwork of an up & coming artist. This art depicts nudity with a strong hint of sexual activitiy. Some believe that this should not be allowed to be shown in the gallery due to their religious beliefs. Others believe that due to free speech it should be shown in the gallery.,2,86750
,,,,,,
user13,M5,F1d,3,"GMOs have altered genes from outside sources, such as viruses. An expert opposes them because they could be harmful to humans, biodiversity, and the environment. A non expert says they are the solution to world hunger.",2,106408
,,,,,,
user13,M5,N6c,2,"An oil company wants to drill 10 miles off shore from where people rely on fishing, swimming, tourism etc. Those in favor worry about business opportunities in the future and those opposed worry for the environment.",2,99952
,,,,,,
user13,M5,F2d,4,Stems cells can indefinitely make copies of themselves and specialized cells. An expert warns of their carcinogenic effects if implanted without culturing first. A nonexpert supports them for their insights into cell mutations and carcinogens.,2,103425
,,,,,,
user13,M5,F3d,5,"An expert on vaccines opposes the mmr vaccine because the risks outweigh the benefits, but a nonexpert claims it is totally safe and important for the community as a whole.",2,61434
,,,,,,
user13,M5,N5c,1,A band with political songs is playing in a public park. Those supporting it cite free speech and those opposing it call it disturbance of the peace.,2,49821
,,,,,,
user13,M5,N4c,0,"A bill is in consideration about whether a business has the right to deny someone service based on their religious beliefs. Opposers claim its discrimination and supporters worry that without the bill, people must choose between their religion or their living.",2,69013
,,,,,,
user13,L5,N1b,0,An art museum has a summer exhibit which features some nudity. Some people are stating it should not be displayed in public because it offends their religious beliefs and others vouch for it citing free speech.,2,67981
,,,,,,
user13,L5,U2c,4,"As people and bacteria become antibiotic resistant, there is a push for new treatment. Phage treatments look promising, however Dr. Moore, an expert on phages, thinks they could create dangerous biotoxins and Dr. Wilson, a physicist, finds the treatments inaccesible via cost and availability of specific treatments (opposed to the broad coverage antibiotics offer).",2,150901
,,,,,,
user13,L5,U3c,5,"Bioremediation uses microbes to clean environments. However, an expert in the field says their use may create more toxic byproducts. A non-expert opposes their usage because it's difficult to control where microbes go.",2,71253
,,,,,,
user13,L5,N3b,2,"A chemical company purchased a property and wants to begin building. Some people have raised concern for the environment and others support the project, citing job creation and economic improvement.",2,83868
,,,,,,
user13,L5,U1c,3,"Thorium is an alternative to uranium. However, they must be contained with a special science shield because the neutrons no longer engage in fission once they are out of their field. A nonexpert says they're dangerous.",2,79129
,,,,,,
user13,L5,N2b,1,"Congress debates a bill to help those in economic need. Some people raise concern about their taxes subsidizing poor, while others state that the minimum wage is not a living wage and the bill would help.",2,92859
,,,,,,
user16,M6,U1c,3,"research is being done on an element caller thorium which could replacr uranium in the nuclear world. However, experts and non epxerts alike think this element is dangerous.",2,56140
,,,,,,
user16,M6,N3b,2,a well known chemical company is seeking to purchase land and have their operation up and running in a year. They arent sure if they will be able to obtain it so they are considering their options. The community this land belongs to seems to fully support them because they think environmental concerns are overblown and that the company will bring jobs,2,121602
,,,,,,
user16,M6,N2b,1,congress is proposing a bill to provide economic assistance to those who are at or below the poverty line. opponents of the bill are worried that it will overtax the wealthy. supporters of the bill think its necessary because minimun wage is no longer a living wage,2,87085
,,,,,,
user16,M6,U3c,5,bioremedification is the process of removing contamination from waste. Experts and non experts alike are concerned about this process because it can be toxic and hard to control,2,71987
,,,,,,
user16,M6,U2c,4,"because diseases have become resistabt to antibiotics, some doctors are looking into phage therapy. However, experts and non experts alike think phage therapy is both expensive and dangerous ",2,90121
,,,,,,
user16,M6,N1b,0,"a local art museum is having an upcoming exhibit highlighting work from a local artist. The exhibit will run for two months. The exhibit is proving to be controversial however, because of containing nudity and sexual content. Opponents of the exhibit say it offends their deeply help religious beleifs while supports say the exhibit should be displayed because of free speach ",2,139641
,,,,,,
user16,L6,F2d,4,a stem cell is a cell that can make copies of itsel. those who oppose stem cell research say that can cause patients to have a risk for tumors. those who support stem cell research say it can help them better understand dangerous diseases such as cancer,2,70661
,,,,,,
user16,L6,N4c,0,a new bill is being proposed that would allow business owners to discriminate against customers based on religious beleifs. opponents of this bill say that this is unconsitutional. supports of this bill say that if not passed business owners would have to choose between their religion and their livelihood,2,116228
,,,,,,
user16,L6,N5c,1,a local outdoor amphitheater has been reserved for a band whom is known for their strong political beliefs and offensive lyrics. the performace will take place on a saturday afternoon and will be visible to nearly everyone in the park. some oppose this idea because they say the band will disturb the peace. some support this idea because the space is a public space and can be used by anyone,2,132372
,,,,,,
user16,L6,N6c,2,an oil company is proposing to drill offshore near a popular touring destination. the bay is very popular swimming and fishing spot. some oppose this oil company because they are worried it will affect local business connected to the bay. others think that if they do not take the oil companies oppurtunity it will discourage future business deals,2,103117
,,,,,,
user16,L6,F1d,3,GMOs are foods that are modified in ways that are not natural. Supports of GMOs say they are the answer to food shortages. Opponents say that GMOs can lead to lower levels of biodiversity,2,56957
,,,,,,
user16,L6,F3d,5,"Mumps is an infectious disease that can be prevented with the MMR (measals, mumps, and rubella) vaccine. Opponents of the vaccine say that it can cause severe allergic reactions. Supporters say that it is completely safe",2,62007
,,,,,,
user19,M7,N3b,2,"chemical company looking to buy land in region, support from residents because concerns are overblown and would be good for region",2,68867
,,,,,,
user19,M7,N1b,0,"art museum holding exhibit over summer with nuditiy and violent images, support because of free speech, opposition because of offending religious members of community",2,80469
,,,,,,
user19,M7,U1c,3,"research being done on potential use of different nuclear element thing, nuclear plant guy and biologist dont like new thing as its not as safe as old thing, new thing leaks more",2,87842
,,,,,,
user19,M7,U3c,5,"bioremediation, two scientists oppose because of potential for contaiminates to leak back into usuable material",2,76955
,,,,,,
user19,M7,N2b,1,"congress passing bill to give aid to families near and below poverty level, town hall meetings being held to gauge public opinion, opponents of bill dont want to take money from prosperous individuals and give to less ambitious people, those in favor believe bill needed as miminum wage isnt a living wage",2,144154
,,,,,,
user19,M7,U2c,4,"antibiotics are becoming less effective due to overuse in society, two scientists both oppose using phage therapy to fix problem, one opposes due to cost, other opposes due to potential of spreading toxins",2,77636
,,,,,,
user19,L7,F1d,3,"Article about GMO's, one scientist opposes GM technology, one approves of GM technology, no mention of what GM technology is",2,73754
,,,,,,
user19,L7,N6c,2,"oil company wants to drill offshore in a bay, some residents for drilling, some residents against drilling, residents against say it's bad for the sea life and region, residents againts fear losing potential future business investors, some local residents work depends on oil company in region",2,171814
,,,,,,
user19,L7,F3d,5,"MMR vaccine, virologist Dr against vaccine, ecologist Dr for vaccine",2,37973
,,,,,,
user19,L7,N4c,0,"bill in state legislature, pro business, anti consumer",2,21356
,,,,,,
user19,L7,N5c,1,"band with strong politcal views and explicit lyrics booked to play in ampitheatre in city park, people for allowing band to play claim free speech, people against band playing claim band is disturbance to public",2,93356
,,,,,,
user19,L7,F2d,4,"stem cell research, geneticist against stem cell research , chemist for stem cell research",2,22318
,,,,,,
user22,M8,N5c,1,"An orginization has set up a concert in the park. It's in the middle of a summer Saturday afternoon, and since the ampitheatre the concert is taking place at is directly in the middle of said park, everyone in the park will hear it. The problem? The band is sometimes explicit, and has some strong political views. Some want to prevent the concert, as it disturbs the peace, but others say it should be allowed because it falls under freedom of speech.",2,143447
,,,,,,
user22,M8,F3d,5,"Mumps is a disease. They made a vaccine, MMR, which prevents mumps, measels and rubella. The shots are administered to kids twice, once at age 1 and the other at age 4. Shockingly again, two people decide to argue over something. One is a doctor who is an expert on vaccines, but he says he doesnt like this new MMR vaccine because of the risks outweighing the benefits. An ecologist supports the vaccine, but hey, he is not an expert. Still he thinks it could help keep kids healthy.",2,175159
,,,,,,
user22,M8,F2d,4,"Stem cells are cells that can reproduce new cells indefinitely. They help create new speciallized tissues in the body. Again, two people disagree. Dr. King, who is an expert with stem cells, says they are dangerous and could cause cancers if used in a certain way. Dr. Harris, a chemist and not an expert on stem cells, said that it could help us study why cells mutate or why certain cellular diseases occur.",2,120790
,,,,,,
user22,M8,N4c,0,"A new bill is in the works that says owners of businesses don't have to serve people if it violates their beliefs. Wouldn't you know it, that's a firestorm topic for some people! Supporters say it makes it easier on business owners, making it so they don't have to choose between work and religion. Opponents say that it just seems like a new way to discriminate against people who owners do and do not want to serve. Many bills similar to this one have already passed as laws in several states.",2,129889
,,,,,,
user22,M8,N6c,2,"An oil company wants oil underneath the floor of a very popular bay. An oil crew operated by locals say the drilling will occur about 10 miles off the shore of the bay. Some locals say that the drilling has the potential to ruin the wildlife, water, and ways of lives of many of the citizens. Others say that passing big oppotunities like this will make other companies less interested in coming to the bay, hurting the economy.",2,140430
,,,,,,
user22,M8,F1d,3,"GMO are genetically modified organisms, which means that an organism has been modified in a way that genetic recombination or reproduction can not produce. The genes for this can come from plants, animals, or viruses. Dr. Lewis, a crop ecologist and expert on GMOs is against it, because he says it can hurt other organisms in an environment and lower biodiversity. Dr. Hall, a virologist and not an expert, says the GMOs are great and could possibly end world hunger.",2,130826
,,,,,,
user22,L8,N3b,2,"A large company wants to build it's first plant in a county. It wants to build it relatively soon, so the county needs to make a quick decision, or else the company will look at its second choice for construction. Supporters say that the plant will help bring economic prosperity to the county, while opponents say that the negative environmental consequences are overblown.",2,125797
,,,,,,
user22,L8,N1b,0,"A local art museum is having an exhibit for two months in the summer. It contains the work of an newcomer artist, who just so happens to have paintings of nudity and strong sexual content. The director of the musem has solicited strong feedback from the community. Supporters of the art say that the artist has the freedom to express himself in anyway he sees fit, that's how art works. Opponents say that the art offends their deeply held religious beliefs.",2,117917
,,,,,,
user22,L8,U1c,3,"There is a new element, thorium, that is apparently able to replace uranium in the nuculear world. The problem is, it leaks more neurons than uranium, so extra shielding will be required around nuclear reactors. Williams, the expert on thorium, is against it, saying it leaks far too many neurons. Johnson, a biologist and not an expert, also protests the use of thorium, saying it simply can't replace uranium in terms of efficency.",2,148956
,,,,,,
user22,L8,U2c,4,"So since some viruses are now antibiotic resistant thanks to the overuse of antibiotics, a new idea called phage therapy is coming into the spotlight to help treat disease. Moore, the expert and epidemiologist, does not like the idea, saying that the ohages could produce toxins in the body that are harmful to humans. Wilson, the pharmacist and non-expert, also protests the concept, saying it is far too specific to use efficently.",2,147556
,,,,,,
user22,L8,N2b,1,"A new bill is being discussed, where money will b given to those who are just above the federal poverty line. The plan will cost 10 million over 6 years, and so there have been many meeting and discusions on the topic. One sentiment is that there is concern of overtaxing the rich and hardworking and paying those who don't work as much. Another sentiment says that minimum wage can no longer pay for living, so this money is good for the poor.",2,142572
,,,,,,
user22,L8,U3c,5,"Bioremediation is the process of usiong organisms to neutralize waste products. It can be used on dirt or water. Harris, a microbiologist and expert on bioremediation, opposes it because the cotaminant many turn into a new toxic by product. Another non-expert says that we shouldn't use bioremediation because it is hard to control where the bacteria go.",2,123348
,,,,,,
user25,M9,F2f,4,"Stem cells are a genetic cell in the body.  They have the ability to create a variety of different cells, such as heart or brain tissue. Recent research has been conducted exploring the use of stem cells.  Dr  King, geneticist and expert in stem cells, supports their usage because he believes stem cells can give scientists insight into why certain cells may mutate and cause cancer. Dr  Harris, a chemist and non-expert in stem cells, also supports the research because he believes it to provide valuable evidence as to why certain cells develop the way they do.",2,198367
,,,,,,
user25,M9,F3f,5,"Mumps is a deadly disease caused by a virus. Mumps can be prevented by the MMR vaccine, which protects against 3 types of the disease: measels, mumps, and rubella. The vaccine is usually administered in two doses, when a child is one and four years old. Dr. White, an ecologist and expert in the field, supports the vaccine because it will lead to fewer out breaks of the disease. Dr. Blaire, a non-expert, also supports the vaccine because compared to the last century it has led to a 99% decrease in the occurance of mumps.",2,192226
,,,,,,
user25,M9,N5d,1,"The community is planning to use the local ampitheatre for a concert. The band they have hired is known for their strong political views and often use explicit lyrics. The ampitheatre is in the middle of the city and next to a park. Concerts can be seen and heard by those using the park. The concert is scheduled for an afternoon in the middle of the summer. Some are opposed to the concert, saying it is a disturbance of the peace and may be offensive to those using the park. Others argue against it, saying the area is a public venue and all citizens have an equal right to use it. ",2,164725
,,,,,,
user25,M9,N6d,2,"A new oil company is planning offshore drilling near a popular bay. They believe there are untapped oul reserves. The drilling would bring in new jobs to the community. The bay is a popular tourist destination, known for swimming, boating, fishing, and their seafood. Drilling would take place 10 miles off shore. Some believe saying no would discourage other buisinesses from coming to the area. Others disagree with the drilling, arguing that it will be harmful to the bay and it's aquatic life.",2,154810
,,,,,,
user25,M9,F1f,3,"Genetically modified organisms (GMOs) are organisms which are modified in a way that does not occur naturally through mating and/or genetic recombination. These modifications can be made by viruses, bacteria, or other methods. Dr. Lewis, an ecologist and GMO expert, supports the use of GMOs because he believed that it will help to solve the global food shortage. Dr. X a, virologist and not a GMO expert, also supports the use of GMOs because they use less water than raising food naturally.",2,193641
,,,,,,
user25,M9,N4d,0,"Congress is currently reviewing a new bill. The bill would allow businesses to deny services to customers based on deeply help religious beliefs. The bill would protect the business from litigation against them. This bill is similar to many other bills that have been reviewed by congress and not passed. Supporters of the bill argue that without it, business owners may be forced to choose betwren their religion and livelihood. Those opposed argue that it will allow businesses to discriminate against those who dont have the same religious beliefs.",2,179272
,,,,,,
user25,L9,N1a,0,A local museum will be displaying a new modern art exhibit.  It will be open to the public for 2 months.  The art on display will be the work of a new up and coming artist.  The work exhibits nudity and other sexually explicit images.  The art museum has asked for feedback from the community regarding this exhibit.  Some claim the art reflects the right to free speech and should be allowed.  Others feel it stands in conflict with deeply held religious beliefs of some members of the community and should be banned.,2,148441
,,,,,,
user25,L9,U1e,3,"There is current research being done on a new element, thorium.  Thorium is being studied as a replacement to uranium in nuclear power plants.  Molecules that escape the reaction vessel can no longer participate in fission and must be captured by a protective covering.  Dr. X is a leading expert in the field and supports the use of thorium because it is more efficient and environmentally friendly than uranium.  However, Dr. X, also a biology professor...........I can't remember the rest.",2,133575
,,,,,,
user25,L9,U3e,5,"Bioremediation is a new and alternative way to recycle natural occuring resources within the environment.  Bioremediation can add nutrients to the soil, extract ground water, and even help provide cleaner drinking water.  Dr. Harris, an expert in bioremediation, supports the use of bioremediation because of the sustainable and environmentally friendly approach that it provides.  Dr. Anderson, a chemist, is not an expert in bioremediation and is against bioremediation because of the possibility of harmful chemical byproducts.",2,208279
,,,,,,
user25,L9,N2a,1,"Recently, Congress has been debating a new bill.  The new bill focuses on providing a stimulus package to help disadvantaged citizens.  The bill would cost 10 billion dollars over the next 6 years.  Congress members have been holding town hall meetings in order to gauge the interest in the bill.  Supporters argue that the minimum wage is no longer a living wage, and this bill would provide necessary support.  Detractors argue against the bill because it would involve taxing prosperous citizens to help unproductive citizens.",2,225944
,,,,,,
user25,L9,N3a,2,"A new chemical company wishes to obtain a plot of land from the government.  They are planning to build a new chemical plant on the land.  They are looking at this specific plot of land, but are exploring other options should this deal fall through.  They want to move quickly on this land deal and start developing their plant.  The community has been asked to provide their feedback on the deal.  Supporters believe the chemical company will lead to more jobs and economic growth. Others support the chemical complany because they believe that the environmental concerns are overblown.",2,158452
,,,,,,
